"","means_0","means_1","means_2","means_3","means_4","subsystem","hmr","mar"
"THRGLNGLUr",0.373849385661918,0.217591806023126,0.133728813792634,0.0861084707150637,0.0471691810912646,"Peptide metabolism","THRGLNGLUr","MAR11160"
"THRGLNTYRr",0,0,0.0522238105123679,0.0603427778527032,0.0118852764484268,"Peptide metabolism","THRGLNTYRr","MAR11161"
"THRTYRMETr",0.201105063508269,0.00353964871194384,0.104365813887442,0.120194369660879,0.0937974859258297,"Peptide metabolism","THRTYRMETr","MAR11168"
"TRPASPASPr",0.377925175644028,0.586035061086077,0.532251372989201,0.559199009737688,0.637445114211042,"Peptide metabolism","TRPASPASPr","MAR11171"
"TRPPROVALr",0,0,0,0,0.00102598513389676,"Peptide metabolism","TRPPROVALr","MAR11190"
"TRPTHRGLUr",0,-1.11022302462516e-17,0,0,0.0143341818552082,"Peptide metabolism","TRPTHRGLUr","MAR11192"
"TRPTHRILEr",0.151237889324788,0.0486715062573184,0.187874331133053,0.194220835797827,0.0942869019897444,"Peptide metabolism","TRPTHRILEr","MAR11193"
"TRPTHRTYRr",0,0,0,0.00116054056129305,0.00102598513389676,"Peptide metabolism","TRPTHRTYRr","MAR11194"
"TRPTYRTYRr",0,0,0,0.00116054056129305,0,"Peptide metabolism","TRPTYRTYRr","MAR11196"
"TRPVALASPr",0,0,0,0.0023210811225861,0,"Peptide metabolism","TRPVALASPr","MAR11197"
"TYRALAPHEr",0.191836186473697,0.145964112902235,0.179836059804015,0.145875418763865,0.0675951768030437,"Peptide metabolism","TYRALAPHEr","MAR11199"
"TYRCYSTHRr",0.535357071608726,0.420995584380348,0.509812222660318,0.534148662059387,0.280048624051657,"Peptide metabolism","TYRCYSTHRr","MAR11204"
"TYRPHETYRr",0,0,0.0375543511049522,0.020015623975051,0.0663538545891704,"Peptide metabolism","TYRPHETYRr","MAR11207"
"TYRVALMETr",0.425615666805407,0.178058676769081,0.166493884825682,0.175599953434423,0.119850945253368,"Peptide metabolism","TYRVALMETr","MAR11211"
"VALLEUPHEr",1.26845617316584,0.61248058078977,1.03597778098094,0.899366682806144,0.569977768441774,"Peptide metabolism","VALLEUPHEr","MAR11214"
"VALLYSTYRr",0.10409531615925,0.289958365731873,0.0579740381398461,0.0750986907449837,0.132998925668378,"Peptide metabolism","VALLYSTYRr","MAR11215"
"VALTRPVALr",0.447051789045052,0.283661160993841,0.162869027849886,0.144543930359362,0.087630291820519,"Peptide metabolism","VALTRPVALr","MAR11220"
"LNELDCCRNtr",0.000557150032437113,0.000542110328945116,0.000492060861904121,0.000359346102064436,0.000506068426361425,"Transport reactions","LNELDCCRNtr","MAR11272"
"PCRNtr",-0.000646758497986959,-0.000557583459361517,-0.000464965066343928,-0.000349733914507684,-0.000156373219513788,"Transport reactions","PCRNtr","MAR11275"
"EX_sphmyln_hs[e]",-0.000426604215456791,-0.000426604215450582,-0.000318568082969513,-0.000292455945022155,-0.000337236533954515,"Exchange/demand reactions","EX_sphmyln_hs[e]","MAR11281"
"HXAt3",-93.5782540158263,-69.6885069601672,-64.3453337983488,-50.3688147065559,-50.3060593597419,"Transport reactions","HXAt3","MAR11292"
"EX_hxa[e]",-93.5782540158263,-69.6885069601672,-64.3453337983488,-50.3688147065559,-50.3060593597419,"Exchange/demand reactions","EX_hxa[e]","MAR11293"
"EX_HC00342[e]",-0.00192694216405496,-0.00111376374756903,-0.00323379562815366,-0.00366104290084242,-0.00425819623771896,"Exchange/demand reactions","EX_HC00342[e]","MAR11350"
"PGLYCtm",-0.0822685513796254,-0.0826021760277749,-0.084226861069272,-0.0831903758267597,-0.0839757222594373,"Transport reactions","PGLYCtm","MAR11371"
"ADNCNT3tc",0,0,0,-12.2857462182501,-12.1336700376043,"Transport reactions","ADNCNT3tc","MAR11395"
"BUTt2r",-0.000125662763466043,-0.00029846363512091,-0.000286673910485066,-0.000267608389687511,-0.000326129321463022,"Transport reactions","BUTt2r","MAR11396"
"EX_fum[e]",-0.0290326463700234,-0.0237172621649753,-0.0271722193075413,-0.0257489894715786,-0.0290130111543567,"Exchange/demand reactions","EX_fum[e]","MAR11400"
"EX_mal_L[e]",-0.0677785847680293,-0.0732557643428166,-0.0685982652550347,-0.068912338725978,-0.0656858041965685,"Exchange/demand reactions","EX_mal_L[e]","MAR11404"
"GALt2_2",-17.4376790205914,-32.3282302288126,-34.9999057692707,-33.5960768753156,-38.2163894429877,"Transport reactions","GALt2_2","MAR11410"
"INSt2",0,0,0,-12.4330847070025,-7.89686397945872,"Transport reactions","INSt2","MAR11415"
"EX_glcur[e]",-0.00011634660421589,-3.87822014051522e-05,-9.69555035208512e-05,-0.000101723806963849,-7.86885245836903e-05,"Exchange/demand reactions","EX_glcur[e]","MAR11424"
"THMt3",0.000775644028103044,0.000775644028103044,0.000775644028103044,0.000762928552232502,0.000775644028103044,"Transport reactions","THMt3","MAR11433"
"EX_phpyr[e]",-0.0230992974238876,-0.0138595784543326,-0.00777464185402586,-0.0152296685716394,-0.00669544852866308,"Exchange/demand reactions","EX_phpyr[e]","MAR11438"
"PHPYRte",0.0230992974238876,0.0138595784543326,0.00777464185402586,0.0152296685716394,0.00669544852866308,"Transport reactions","PHPYRte","MAR11442"
"2M3OVCOAm",0.000116346604215456,0.000308504635786877,0.000186825731851786,0.000341483568644845,0.000233990778744132,"Propanoate metabolism","2M3OVCOAm","MAR11486"
"2M3OVACm",0.000116346604215456,0.000308504635786877,0.000186825731851786,0.000341483568644845,0.000233990778744132,"Propanoate metabolism","2M3OVACm","MAR11487"
"2M3OVACtm",0.000116346604215456,0.000308504635786877,0.000186825731851786,0.000341483568644845,0.000233990778744132,"Transport reactions","2M3OVACtm","MAR11488"
"2M3HVACc",0.000116346604215456,0.000308504635786877,0.000186825731851786,0.000341483568644845,0.000233990778744132,"Propanoate metabolism","2M3HVACc","MAR11489"
"2M3HVACte",0.000116346604215456,0.000308504635786877,0.000186825731851786,0.000341483568644845,0.000233990778744132,"Transport reactions","2M3HVACte","MAR11490"
"EX_2m3hvac[e]",0.000116346604215456,0.000308504635786877,0.000186825731851786,0.000341483568644845,0.000233990778744132,"Exchange/demand reactions","EX_2m3hvac[e]","MAR11491"
"PAIL_hs_t1e",0.286782950819672,0.286782950819672,0.286782950819672,0.286782950819672,0.286782950819672,"Transport reactions","PAIL_hs_t1e","MAR11649"
"MLTHFte3",0.0785107274600782,4.11670273002292,3.50318980630911,3.62877476888225,3.93066487735051,"Transport reactions","MLTHFte3","MAR11800"
"1A25DHVITD3te",0.000386697892271663,0.000386697892271663,0.000386697892271663,0.000386697892271663,0.000386697892271663,"Transport reactions","1A25DHVITD3te","MAR11815"
"13_CIS_RETNte",-0.00160833723653396,-0.00189277020876417,-0.00181825369564948,-0.00193038165129436,-0.00172152326646981,"Transport reactions","13_CIS_RETNte","MAR11894"
"EX_13_cis_retn[e]",-0.00160833723653396,-0.00189277020876417,-0.00181825369564948,-0.00193038165129436,-0.00172152326646981,"Exchange/demand reactions","EX_13_cis_retn[e]","MAR11895"
"CE1617te",-0.000386697892271663,-0.000386697892271663,-0.000386697892271663,-0.000386697892271663,-0.000386697892271663,"Transport reactions","CE1617te","MAR11896"
"EX_CE1617[e]",-0.000386697892271663,-0.000386697892271663,-0.000386697892271663,-0.000386697892271663,-0.000386697892271663,"Exchange/demand reactions","EX_CE1617[e]","MAR11897"
"EX_sphings[e]",2.50768093676815,2.50768093676815,2.50778897290064,2.50781508503859,2.50777030444965,"Exchange/demand reactions","EX_sphings[e]","MAR11947"
"EX_mlthf[e]",-0.0785107274600782,-4.11670273002292,-3.50318980630911,-3.62877476888225,-3.93066487735051,"Exchange/demand reactions","EX_mlthf[e]","MAR11953"
"SPHGNte",0.00139615925058548,0.000698079625292741,0.000604470663265305,0.000483188083080585,0.000648734243937469,"Transport reactions","SPHGNte","MAR11958"
"EX_sphgn[e]",-0.00139615925058548,-0.000698079625292741,-0.000604470663265305,-0.000483188083080585,-0.000648734243937469,"Exchange/demand reactions","EX_sphgn[e]","MAR11959"
"EX_1a25dhvitd3[e]",-0.000386697892271663,-0.000386697892271663,-0.000386697892271663,-0.000386697892271663,-0.000386697892271663,"Exchange/demand reactions","EX_1a25dhvitd3[e]","MAR11965"
"FDPte",-0.150479907300944,-0.178484440260095,-0.170885086118205,-0.169739627485184,-0.171951207301751,"Transport reactions","FDPte","MAR11973"
"EX_fdp[e]",-0.150479907300944,-0.178484440260095,-0.170885086118205,-0.169739627485184,-0.171951207301751,"Exchange/demand reactions","EX_fdp[e]","MAR11974"
"CRMte",2.73248454070484,2.75372060084677,2.74791547114696,2.74829296184771,2.7488799694809,"Sphingolipid metabolism","CRMte","MAR12040"
"EX_gluside_hs[e]",-0.0274169112857917,-0.00687893076916609,-0.0129937416959645,-0.0127897578512972,-0.0119476428793836,"Exchange/demand reactions","EX_gluside_hs[e]","MAR12043"
"NEU22",0.045003531598866,0.0304830270504081,0.028488031127369,0.0237463757849987,0.0245904956502477,"Sphingolipid metabolism","NEU22","MAR12067"
"NEU24",0.045003531598866,0.0304830270504081,0.028488031127369,0.0237463757849987,0.0245904956502477,"Sphingolipid metabolism","NEU24","MAR12068"
"SPHMYLNtl2",0.000426604215456791,0.000426604215450582,0.000318568082969513,0.000292455945022155,0.000337236533954515,"Transport reactions","SPHMYLNtl2","MAR12085"
"EX_pail_hs[e]",-0.286782950819672,-0.286782950819672,-0.286782950819672,-0.286782950819672,-0.286782950819672,"Miscellaneous","EX_pail_hs[e]","MAR12127"
"EX_h2co3[e]",0,0.00645223119539027,0.000372012100234192,0.00231716615849399,0.00536626245116431,"Exchange/demand reactions","EX_h2co3[e]","MAR13066"
"CYOOm3i",0.013005599989573,0.00873011582334505,0.013526162626371,0.0134853448710736,0.00904033364566936,"Oxidative phosphorylation","CYOOm3i","MAR13081"
"HMR_10023",18.7353629976581,18.7353629976581,18.7353629976581,18.7353629976581,18.7353629976581,"Transport reactions","HMR_10023",NA
"HMR_10024",18.7353629976581,18.7353629976581,18.7353629976581,18.7353629976581,18.7353629976581,"Exchange/demand reactions","HMR_10024",NA
"HMR_10027",0.045003531598866,0.030483027050408,0.028488031127369,0.0237463757849987,0.0245904956502477,"Exchange/demand reactions","HMR_10027",NA
"HMR_10046",0.253616674473069,0.253616674473074,0.253724710605554,0.253750822743503,0.25370604215457,"Transport reactions","HMR_10046",NA
"HMR_10047",0.253616674473069,0.253616674473074,0.253724710605554,0.253750822743503,0.25370604215457,"Exchange/demand reactions","HMR_10047",NA
"HMR_10049",-0.00268882566955495,-0.00235520102140539,-0.000730515979908249,-0.00176700122242063,-0.000981654789743042,"Transport reactions","HMR_10049",NA
"HMR_10062",100,100,100,100,100,"Artificial reactions","HMR_10062",NA
"HMR_10063",4.14426229508197,4.14426229508197,4.14426229508197,4.14426229508197,4.14426229508197,"Artificial reactions","HMR_10063",NA
"HMR_10064",9.05854800936768,9.05854800936768,9.05854800936768,9.05854800936768,9.05854800936768,"Artificial reactions","HMR_10064",NA
"HMR_10065",0.0224824355971897,0.0224824355971897,0.0224824355971897,0.0224824355971897,0.0224824355971897,"Artificial reactions","HMR_10065",NA
"biomass_human",18.7353629976581,18.7353629976581,18.7353629976581,18.7353629976581,18.7353629976581,"Artificial reactions","biomass_human",NA
